lat,long,time
43.742,-79.401,564
43.742,-79.396,492
43.742,-79.391,167
43.742,-79.386,54
43.742,-79.381,585
43.742,-79.376,261
43.742,-79.371,323
43.742,-79.366,147
43.742,-79.361,342
43.742,-79.356,87
43.742,-79.351,191
43.742,-79.346,243
43.742,-79.341,126
43.747,-79.461,94
43.747,-79.456,296
43.747,-79.451,118
43.747,-79.446,496
43.747,-79.441,464
43.747,-79.436,291
43.747,-79.431,468
43.747,-79.426,470
43.747,-79.421,427
43.747,-79.416,582
43.747,-79.411,169
43.747,-79.406,9
43.747,-79.401,70
43.747,-79.396,126
43.747,-79.391,377
43.747,-79.386,429
43.747,-79.381,203
43.747,-79.376,149
43.747,-79.371,212
43.747,-79.366,255
43.747,-79.361,165
43.747,-79.356,285
43.747,-79.351,585
43.747,-79.346,195
43.747,-79.341,244
43.752,-79.461,113
43.752,-79.456,351
43.752,-79.451,37
43.752,-79.446,419
43.752,-79.441,147
43.752,-79.436,531
43.752,-79.431,201
43.752,-79.426,446
43.752,-79.421,98
43.752,-79.416,306
43.752,-79.411,599
43.752,-79.406,425
43.752,-79.401,576
43.752,-79.396,372
43.752,-79.391,252
43.752,-79.386,264
43.752,-79.381,295
43.752,-79.376,26
43.752,-79.371,226
43.752,-79.366,310
43.752,-79.361,498
43.752,-79.356,327
43.752,-79.351,211
43.752,-79.346,193
43.752,-79.341,185
43.757,-79.461,176
43.757,-79.456,239
43.757,-79.451,140
43.757,-79.446,423
43.757,-79.441,402
43.757,-79.436,267
43.757,-79.431,318
43.757,-79.426,231
43.757,-79.421,387
43.757,-79.416,167
43.757,-79.411,117
43.757,-79.406,569
43.757,-79.401,225
43.757,-79.396,323
43.757,-79.391,447
43.757,-79.386,587
43.757,-79.381,121
43.757,-79.376,343
43.757,-79.371,511
43.757,-79.366,439
43.757,-79.361,254
43.757,-79.356,405
43.757,-79.351,471
43.757,-79.346,323
43.757,-79.341,292
43.762,-79.461,84
43.762,-79.456,62
43.762,-79.451,454
43.762,-79.446,376
43.762,-79.441,94
43.762,-79.436,453
43.762,-79.431,93
43.762,-79.426,500
43.762,-79.421,225
43.762,-79.416,238
43.762,-79.411,128
43.762,-79.406,437
43.762,-79.401,39
43.762,-79.396,222
43.762,-79.391,571
43.762,-79.386,295
43.762,-79.381,164
43.762,-79.376,331
43.762,-79.371,358
43.762,-79.366,497
43.762,-79.361,279
43.762,-79.356,428
43.762,-79.351,121
43.762,-79.346,4
43.762,-79.341,2
43.767,-79.461,411
43.767,-79.456,499
43.767,-79.451,143
43.767,-79.446,395
43.767,-79.441,480
43.767,-79.436,193
43.767,-79.431,340
43.767,-79.426,558
43.767,-79.421,573
43.767,-79.416,598
43.767,-79.411,117
43.767,-79.406,321
43.767,-79.401,57
43.767,-79.396,587
43.767,-79.391,531
43.767,-79.386,57
43.767,-79.381,116
43.767,-79.376,261
43.767,-79.371,158
43.767,-79.366,258
43.767,-79.361,516
43.767,-79.356,69
43.767,-79.351,116
43.767,-79.346,310
43.767,-79.341,282
43.772,-79.461,589
43.772,-79.456,436
43.772,-79.451,128
43.772,-79.446,482
43.772,-79.441,241
43.772,-79.436,268
43.772,-79.431,226
43.772,-79.426,5
43.772,-79.421,393
43.772,-79.416,433
43.772,-79.411,296
43.772,-79.406,424
43.772,-79.401,4
43.772,-79.396,435
43.772,-79.391,204
43.772,-79.386,185
43.772,-79.381,582
43.772,-79.376,318
43.772,-79.371,458
43.772,-79.366,20
43.772,-79.361,191
43.772,-79.356,121
43.772,-79.351,157
43.772,-79.346,228
43.772,-79.341,393
43.777,-79.461,544
43.777,-79.456,50
43.777,-79.451,0
43.777,-79.446,100
43.777,-79.441,252
43.777,-79.436,465
43.777,-79.431,147
43.777,-79.426,555
43.777,-79.421,245
43.777,-79.416,353
43.777,-79.411,474
43.777,-79.406,143
43.777,-79.401,322
43.777,-79.396,494
43.777,-79.391,264
43.777,-79.386,203
43.777,-79.381,148
43.777,-79.376,520
43.777,-79.371,7
43.777,-79.366,392
43.777,-79.361,183
43.777,-79.356,295
43.777,-79.351,398
43.777,-79.346,316
43.777,-79.341,374
43.782,-79.461,147
43.782,-79.456,308
43.782,-79.451,127
43.782,-79.446,331
43.782,-79.441,359
43.782,-79.436,409
43.782,-79.431,11
43.782,-79.426,244
43.782,-79.421,467
43.782,-79.416,285
43.782,-79.411,41
43.782,-79.406,414
43.782,-79.401,171
43.782,-79.396,250
43.782,-79.391,50
43.782,-79.386,237
43.782,-79.381,19
43.782,-79.376,475
43.782,-79.371,324
43.782,-79.366,588
43.782,-79.361,247
43.782,-79.356,144
43.782,-79.351,117
43.782,-79.346,185
43.782,-79.341,277
43.787,-79.461,3
43.787,-79.456,142
43.787,-79.451,197
43.787,-79.446,172
43.787,-79.441,503
43.787,-79.436,409
43.787,-79.431,307
43.787,-79.426,316
43.787,-79.421,149
43.787,-79.416,266
43.787,-79.411,348
43.787,-79.406,90
43.787,-79.401,279
43.787,-79.396,286
43.787,-79.391,143
43.787,-79.386,389
43.787,-79.381,156
43.787,-79.376,470
43.787,-79.371,292
43.787,-79.366,161
43.787,-79.361,545
43.787,-79.356,255
43.787,-79.351,366
43.787,-79.346,374
43.787,-79.341,325
43.792,-79.461,159
43.792,-79.456,11
43.792,-79.451,113
43.792,-79.446,204
43.792,-79.441,409
43.792,-79.436,511
43.792,-79.431,297
43.792,-79.426,213
43.792,-79.421,74
43.792,-79.416,262
43.792,-79.411,314
43.792,-79.406,19
43.792,-79.401,373
43.792,-79.396,591
43.792,-79.391,548
43.792,-79.386,183
43.792,-79.381,556
43.792,-79.376,70
43.792,-79.371,162
43.792,-79.366,536
43.792,-79.361,29
43.792,-79.356,361
43.792,-79.351,74
43.792,-79.346,322
43.792,-79.341,510
43.797,-79.461,239
43.797,-79.456,251
43.797,-79.451,313
43.797,-79.446,233
43.797,-79.441,291
43.797,-79.436,329
43.797,-79.431,480
43.797,-79.426,478
43.797,-79.421,37
43.797,-79.416,374
43.797,-79.411,418
43.797,-79.406,58
43.797,-79.401,331
43.797,-79.396,16
43.797,-79.391,38
43.797,-79.386,501
43.797,-79.381,409
43.797,-79.376,12
43.797,-79.371,312
43.797,-79.366,92
43.797,-79.361,417
43.797,-79.356,177
43.797,-79.351,461
43.797,-79.346,327
43.797,-79.341,414
43.802,-79.461,58
43.802,-79.456,385
43.802,-79.451,488
43.802,-79.446,262
43.802,-79.441,494
43.802,-79.436,262
43.802,-79.431,72
43.802,-79.426,164
43.802,-79.421,45
43.802,-79.416,168
43.802,-79.411,405
43.802,-79.406,412
43.802,-79.401,397
43.802,-79.396,345
43.802,-79.391,417
43.802,-79.386,1
43.802,-79.381,337
43.802,-79.376,21
43.802,-79.371,89
43.802,-79.366,52
43.802,-79.361,591
43.802,-79.356,38
43.802,-79.351,325
43.802,-79.346,404
43.802,-79.341,352
43.807,-79.461,270
43.807,-79.456,65
43.807,-79.451,54
43.807,-79.446,514
43.807,-79.441,376
43.807,-79.436,4
43.807,-79.431,428
43.807,-79.426,111
43.807,-79.421,208
43.807,-79.416,68
43.807,-79.411,431
43.807,-79.406,322
43.807,-79.401,251
43.807,-79.396,539
43.807,-79.391,148
43.807,-79.386,201
43.807,-79.381,428
43.807,-79.376,504
43.807,-79.371,214
43.807,-79.366,163
43.807,-79.361,432
43.807,-79.356,595
43.807,-79.351,598
43.807,-79.346,31
43.807,-79.341,217
43.812,-79.461,411
43.812,-79.456,261
43.812,-79.451,149
43.812,-79.446,470
43.812,-79.441,8
43.812,-79.436,320
43.812,-79.431,416
43.812,-79.426,290
43.812,-79.421,558
43.812,-79.416,339
43.812,-79.411,45
43.812,-79.406,59
43.812,-79.401,515
43.812,-79.396,257
43.812,-79.391,151
43.812,-79.386,484
43.812,-79.381,395
43.812,-79.376,393
43.812,-79.371,347
43.812,-79.366,367
43.812,-79.361,350
43.812,-79.356,403
43.812,-79.351,379
43.812,-79.346,569
43.812,-79.341,154
43.817,-79.461,140
43.817,-79.456,539
43.817,-79.451,143
43.817,-79.446,250
43.817,-79.441,530
43.817,-79.436,557
43.817,-79.431,192
43.817,-79.426,213
43.817,-79.421,128
43.817,-79.416,244
43.817,-79.411,532
43.817,-79.406,197
43.817,-79.401,224
43.817,-79.396,193
43.817,-79.391,370
43.817,-79.386,182
43.817,-79.381,595
43.817,-79.376,307
43.817,-79.371,525
43.817,-79.366,452
43.817,-79.361,312
43.817,-79.356,211
43.817,-79.351,138
43.817,-79.346,342
43.817,-79.341,577
43.822,-79.461,153
43.822,-79.456,153
43.822,-79.451,363
43.822,-79.446,365
43.822,-79.441,254
43.822,-79.436,128
43.822,-79.431,47
43.822,-79.426,568
43.822,-79.421,54
43.822,-79.416,208
43.822,-79.411,312
43.822,-79.406,151
43.822,-79.401,418
43.822,-79.396,569
43.822,-79.391,227
43.822,-79.386,419
43.822,-79.381,481
43.822,-79.376,52
43.822,-79.371,229
43.822,-79.366,558
43.822,-79.361,336
43.822,-79.356,506
43.822,-79.351,513
43.822,-79.346,525
43.822,-79.341,242
43.827,-79.461,417
43.827,-79.456,415
43.827,-79.451,404
43.827,-79.446,265
43.827,-79.441,45
43.827,-79.436,367
43.827,-79.431,560
43.827,-79.426,584
43.827,-79.421,405
43.827,-79.416,504
43.827,-79.411,402
43.827,-79.406,328
43.827,-79.401,59
43.827,-79.396,381
43.827,-79.391,168
43.827,-79.386,396
43.827,-79.381,196
43.827,-79.376,422
43.827,-79.371,41
43.827,-79.366,403
43.827,-79.361,231
43.827,-79.356,561
43.827,-79.351,293
43.827,-79.346,247
43.827,-79.341,165
43.832,-79.461,231
43.832,-79.456,292
43.832,-79.451,39
43.832,-79.446,28
43.832,-79.441,486
43.832,-79.436,215
43.832,-79.431,424
43.832,-79.426,340
43.832,-79.421,479
43.832,-79.416,100
43.832,-79.411,189
43.832,-79.406,217
43.832,-79.401,72
43.832,-79.396,53
43.832,-79.391,418
43.832,-79.386,229
43.832,-79.381,56
43.832,-79.376,453
43.832,-79.371,337
43.832,-79.366,350
43.832,-79.361,581
43.832,-79.356,286
43.832,-79.351,147
43.832,-79.346,367
43.832,-79.341,117
43.837,-79.461,531
43.837,-79.456,332
43.837,-79.451,473
43.837,-79.446,228
43.837,-79.441,367
43.837,-79.436,11
43.837,-79.431,351
43.837,-79.426,501
43.837,-79.421,558
43.837,-79.416,530
43.837,-79.411,181
43.837,-79.406,248
43.837,-79.401,448
43.837,-79.396,497
43.837,-79.391,113
43.837,-79.386,312
43.837,-79.381,80
43.837,-79.376,263
43.837,-79.371,186
43.837,-79.366,258
43.837,-79.361,543
43.837,-79.356,89
43.837,-79.351,480
43.837,-79.346,60
43.837,-79.341,580
43.842,-79.461,434
43.842,-79.456,88
43.842,-79.451,244
43.842,-79.446,458
43.842,-79.441,24
43.842,-79.436,584
43.842,-79.431,327
43.842,-79.426,584
43.842,-79.421,200
43.842,-79.416,285
43.842,-79.411,313
43.842,-79.406,469
43.842,-79.401,134
43.842,-79.396,503
43.842,-79.391,322
43.842,-79.386,584
43.842,-79.381,26
43.842,-79.376,108
43.842,-79.371,432
43.842,-79.366,504
43.842,-79.361,235
43.842,-79.356,385
43.842,-79.351,305
43.842,-79.346,410
43.842,-79.341,414
