lat,long,time
43.677,-79.446,240
43.677,-79.441,120
43.677,-79.436,180
43.677,-79.431,120
43.677,-79.426,180
43.677,-79.421,180
43.677,-79.416,120
43.677,-79.411,120
43.677,-79.406,180
43.677,-79.401,120
43.677,-79.396,120
43.677,-79.391,120
43.677,-79.386,180
43.677,-79.381,180
43.677,-79.376,180
43.677,-79.371,180
43.677,-79.366,180
43.677,-79.361,180
43.677,-79.356,120
43.677,-79.351,180
43.677,-79.346,120
43.677,-79.341,180
43.682,-79.461,300
43.682,-79.456,300
43.682,-79.451,300
43.682,-79.446,240
43.682,-79.441,240
43.682,-79.436,180
43.682,-79.431,180
43.682,-79.426,120
43.682,-79.421,120
43.682,-79.416,120
43.682,-79.411,300
43.682,-79.406,240
43.682,-79.401,180
43.682,-79.396,180
43.682,-79.391,120
43.682,-79.386,120
43.682,-79.381,180
43.682,-79.376,180
43.682,-79.371,180
43.682,-79.366,300
43.682,-79.361,180
43.682,-79.356,240
43.682,-79.351,240
43.682,-79.346,120
43.682,-79.341,120
43.687,-79.461,360
43.687,-79.456,300
43.687,-79.451,300
43.687,-79.446,240
43.687,-79.441,240
43.687,-79.436,300
43.687,-79.431,240
43.687,-79.426,180
43.687,-79.421,180
43.687,-79.416,120
43.687,-79.411,120
43.687,-79.406,180
43.687,-79.401,180
43.687,-79.396,180
43.687,-79.391,120
43.687,-79.386,300
43.687,-79.381,360
43.687,-79.376,360
43.687,-79.371,180
43.687,-79.366,300
43.687,-79.361,180
43.687,-79.356,120
43.687,-79.351,180
43.687,-79.346,180
43.687,-79.341,180
43.692,-79.461,360
43.692,-79.456,180
43.692,-79.451,300
43.692,-79.446,360
43.692,-79.441,360
43.692,-79.436,300
43.692,-79.431,420
43.692,-79.426,180
43.692,-79.421,180
43.692,-79.416,240
43.692,-79.411,240
43.692,-79.406,240
43.692,-79.401,240
43.692,-79.396,180
43.692,-79.391,240
43.692,-79.386,240
43.692,-79.381,300
43.692,-79.376,300
43.692,-79.371,360
43.692,-79.366,300
43.692,-79.361,240
43.692,-79.356,180
43.692,-79.351,180
43.692,-79.346,240
43.692,-79.341,300
43.697,-79.461,360
43.697,-79.456,300
43.697,-79.451,180
43.697,-79.446,240
43.697,-79.441,240
43.697,-79.436,240
43.697,-79.431,240
43.697,-79.426,180
43.697,-79.421,240
43.697,-79.416,240
43.697,-79.411,300
43.697,-79.406,300
43.697,-79.401,180
43.697,-79.396,120
43.697,-79.391,180
43.697,-79.386,180
43.697,-79.381,300
43.697,-79.376,360
43.697,-79.371,300
43.697,-79.366,360
43.697,-79.361,300
43.697,-79.356,300
43.697,-79.351,240
43.697,-79.346,300
43.697,-79.341,300
43.702,-79.461,300
43.702,-79.456,240
43.702,-79.451,120
43.702,-79.446,180
43.702,-79.441,240
43.702,-79.436,180
43.702,-79.431,180
43.702,-79.426,120
43.702,-79.421,120
43.702,-79.416,180
43.702,-79.411,120
43.702,-79.406,120
43.702,-79.401,240
43.702,-79.396,180
43.702,-79.391,180
43.702,-79.386,180
43.702,-79.381,180
43.702,-79.376,240
43.702,-79.371,300
43.702,-79.366,240
43.702,-79.361,240
43.702,-79.356,180
43.702,-79.351,300
43.702,-79.346,120
43.702,-79.341,180
43.707,-79.461,180
43.707,-79.456,120
43.707,-79.451,120
43.707,-79.446,180
43.707,-79.441,240
43.707,-79.436,300
43.707,-79.431,300
43.707,-79.426,240
43.707,-79.421,240
43.707,-79.416,180
43.707,-79.411,120
43.707,-79.406,120
43.707,-79.401,120
43.707,-79.396,180
43.707,-79.391,180
43.707,-79.386,180
43.707,-79.381,180
43.707,-79.376,180
43.707,-79.371,180
43.707,-79.366,240
43.707,-79.361,240
43.707,-79.356,300
43.707,-79.351,180
43.707,-79.346,240
43.707,-79.341,180
43.712,-79.461,300
43.712,-79.456,180
43.712,-79.451,180
43.712,-79.446,240
43.712,-79.441,240
43.712,-79.436,240
43.712,-79.431,240
43.712,-79.426,240
43.712,-79.421,300
43.712,-79.416,240
43.712,-79.411,180
43.712,-79.406,180
43.712,-79.401,180
43.712,-79.396,180
43.712,-79.391,180
43.712,-79.386,180
43.712,-79.381,120
43.712,-79.376,120
43.712,-79.371,120
43.712,-79.366,120
43.712,-79.361,120
43.712,-79.356,180
43.712,-79.351,180
43.712,-79.346,180
43.712,-79.341,300
43.717,-79.461,300
43.717,-79.456,300
43.717,-79.451,300
43.717,-79.446,300
43.717,-79.441,300
43.717,-79.436,300
43.717,-79.431,300
43.717,-79.426,240
43.717,-79.421,300
43.717,-79.416,240
43.717,-79.411,180
43.717,-79.406,180
43.717,-79.401,120
43.717,-79.396,180
43.717,-79.391,240
43.717,-79.386,360
43.717,-79.381,300
43.717,-79.376,180
43.717,-79.371,180
43.717,-79.366,120
43.717,-79.361,120
43.717,-79.356,240
43.717,-79.351,120
43.717,-79.346,120
43.717,-79.341,240
43.722,-79.461,360
43.722,-79.456,300
43.722,-79.451,300
43.722,-79.446,360
43.722,-79.441,360
43.722,-79.436,300
43.722,-79.431,240
43.722,-79.426,180
43.722,-79.421,180
43.722,-79.416,120
43.722,-79.411,180
43.722,-79.406,120
43.722,-79.401,120
43.722,-79.396,180
43.722,-79.391,180
43.722,-79.386,300
43.722,-79.381,300
43.722,-79.376,360
43.722,-79.371,360
43.722,-79.366,360
43.722,-79.361,300
43.722,-79.356,240
43.722,-79.351,180
43.722,-79.346,180
43.722,-79.341,180
43.727,-79.461,360
43.727,-79.456,300
43.727,-79.451,240
43.727,-79.446,360
43.727,-79.441,180
43.727,-79.436,180
43.727,-79.431,120
43.727,-79.426,180
43.727,-79.421,180
43.727,-79.416,120
43.727,-79.411,180
43.727,-79.406,180
43.727,-79.401,120
43.727,-79.396,120
43.727,-79.391,120
43.727,-79.386,180
43.727,-79.381,240
43.727,-79.376,300
43.727,-79.371,360
43.727,-79.366,360
43.727,-79.361,360
43.727,-79.356,480
43.727,-79.351,180
43.727,-79.346,300
43.727,-79.341,240
43.732,-79.461,300
43.732,-79.456,300
43.732,-79.451,240
43.732,-79.446,240
43.732,-79.441,180
43.732,-79.436,120
43.732,-79.431,120
43.732,-79.426,120
43.732,-79.421,120
43.732,-79.416,120
43.732,-79.411,120
43.732,-79.406,180
43.732,-79.401,180
43.732,-79.396,180
43.732,-79.391,240
43.732,-79.386,300
43.732,-79.381,180
43.732,-79.376,300
43.732,-79.371,240
43.732,-79.366,360
43.732,-79.361,360
43.732,-79.356,300
43.732,-79.351,360
43.732,-79.346,300
43.732,-79.341,300
43.737,-79.461,300
43.737,-79.456,300
43.737,-79.451,240
43.737,-79.446,180
43.737,-79.441,120
43.737,-79.436,120
43.737,-79.431,120
43.737,-79.426,120
43.737,-79.421,120
43.737,-79.416,120
43.737,-79.411,180
43.737,-79.406,240
43.737,-79.401,300
43.737,-79.396,300
43.737,-79.391,360
43.737,-79.386,180
43.737,-79.381,120
43.737,-79.376,180
43.737,-79.371,240
43.737,-79.366,360
43.737,-79.361,360
43.737,-79.356,300
43.737,-79.351,240
43.737,-79.346,180
43.737,-79.341,240
43.742,-79.461,360
43.742,-79.456,240
43.742,-79.451,180
43.742,-79.446,240
43.742,-79.441,180
43.742,-79.436,180
43.742,-79.431,180
43.742,-79.426,180
43.742,-79.421,180
43.742,-79.416,180
43.742,-79.411,240
43.742,-79.406,120
43.742,-79.401,240
43.742,-79.396,240
43.742,-79.391,420
43.742,-79.386,180
43.742,-79.381,120
43.742,-79.376,180
43.742,-79.371,240
43.742,-79.366,360
43.742,-79.361,360
43.742,-79.356,300
43.742,-79.351,240
43.742,-79.346,180
43.742,-79.341,180
43.747,-79.461,120
43.747,-79.456,240
43.747,-79.451,240
43.747,-79.446,240
43.747,-79.441,240
43.747,-79.436,180
43.747,-79.431,240
43.747,-79.426,240
43.747,-79.421,300
43.747,-79.416,240
43.747,-79.411,120
43.747,-79.406,120
43.747,-79.401,180
43.747,-79.396,240
43.747,-79.391,180
43.747,-79.386,180
43.747,-79.381,120
43.747,-79.376,240
43.747,-79.371,180
43.747,-79.366,240
43.747,-79.361,240
43.747,-79.356,240
43.747,-79.351,360
43.747,-79.346,180
43.747,-79.341,300
43.752,-79.461,180
43.752,-79.456,180
43.752,-79.451,180
43.752,-79.446,300
43.752,-79.441,240
43.752,-79.436,240
43.752,-79.431,300
43.752,-79.426,180
43.752,-79.421,180
43.752,-79.416,300
43.752,-79.411,180
43.752,-79.406,240
43.752,-79.401,240
43.752,-79.396,240
43.752,-79.391,300
43.752,-79.386,180
43.752,-79.381,180
43.752,-79.376,180
43.752,-79.371,120
43.752,-79.366,120
43.752,-79.361,120
43.752,-79.356,180
43.752,-79.351,240
43.752,-79.346,240
43.752,-79.341,360
43.757,-79.461,180
43.757,-79.456,300
43.757,-79.451,300
43.757,-79.446,300
43.757,-79.441,240
43.757,-79.436,180
43.757,-79.431,180
43.757,-79.426,180
43.757,-79.421,180
43.757,-79.416,180
43.757,-79.411,120
43.757,-79.406,180
43.757,-79.401,180
43.757,-79.396,360
43.757,-79.391,300
43.757,-79.386,180
43.757,-79.381,240
43.757,-79.376,300
43.757,-79.371,180
43.757,-79.366,240
43.757,-79.361,180
43.757,-79.356,240
43.757,-79.351,180
43.757,-79.346,240
43.757,-79.341,180
43.762,-79.461,240
43.762,-79.456,180
43.762,-79.451,300
43.762,-79.446,300
43.762,-79.441,240
43.762,-79.436,240
43.762,-79.431,300
43.762,-79.426,180
43.762,-79.421,120
43.762,-79.416,120
43.762,-79.411,120
43.762,-79.406,120
43.762,-79.401,180
43.762,-79.396,240
43.762,-79.391,360
43.762,-79.386,300
43.762,-79.381,300
43.762,-79.376,300
43.762,-79.371,300
43.762,-79.366,300
43.762,-79.361,300
43.762,-79.356,240
43.762,-79.351,240
43.762,-79.346,300
43.762,-79.341,180
43.767,-79.461,180
43.767,-79.456,180
43.767,-79.451,240
43.767,-79.446,360
43.767,-79.441,240
43.767,-79.436,300
43.767,-79.431,240
43.767,-79.426,180
43.767,-79.421,300
43.767,-79.416,180
43.767,-79.411,120
43.767,-79.406,240
43.767,-79.401,240
43.767,-79.396,300
43.767,-79.391,300
43.767,-79.386,300
43.767,-79.381,360
43.767,-79.376,300
43.767,-79.371,300
43.767,-79.366,300
43.767,-79.361,240
43.767,-79.356,240
43.767,-79.351,240
43.767,-79.346,240
43.767,-79.341,300
43.772,-79.461,120
43.772,-79.456,120
43.772,-79.451,120
43.772,-79.446,180
43.772,-79.441,240
43.772,-79.436,300
43.772,-79.431,300
43.772,-79.426,300
43.772,-79.421,180
43.772,-79.416,180
43.772,-79.411,240
43.772,-79.406,180
43.772,-79.401,180
43.772,-79.396,300
43.772,-79.391,300
43.772,-79.386,300
43.772,-79.381,360
43.772,-79.376,300
43.772,-79.371,240
43.772,-79.366,180
43.772,-79.361,180
43.772,-79.356,240
43.772,-79.351,180
43.772,-79.346,180
43.772,-79.341,180
43.777,-79.461,360
43.777,-79.456,300
43.777,-79.451,360
43.777,-79.446,240
43.777,-79.441,360
43.777,-79.436,300
43.777,-79.431,180
43.777,-79.426,240
43.777,-79.421,180
43.777,-79.416,60
43.777,-79.411,180
43.777,-79.406,180
43.777,-79.401,180
43.777,-79.396,180
43.777,-79.391,180
43.777,-79.386,300
43.777,-79.381,300
43.777,-79.376,300
43.777,-79.371,360
43.777,-79.366,180
43.777,-79.361,120
43.777,-79.356,300
43.777,-79.351,120
43.777,-79.346,180
43.777,-79.341,180
43.782,-79.461,420
43.782,-79.456,360
43.782,-79.451,300
43.782,-79.446,240
43.782,-79.441,240
43.782,-79.436,300
43.782,-79.431,300
43.782,-79.426,300
43.782,-79.421,240
43.782,-79.416,120
43.782,-79.411,120
43.782,-79.406,60
43.782,-79.401,60
43.782,-79.396,120
43.782,-79.391,120
43.782,-79.386,240
43.782,-79.381,300
43.782,-79.376,360
43.782,-79.371,360
43.782,-79.366,180
43.782,-79.361,240
43.782,-79.356,240
43.782,-79.351,180
43.782,-79.346,120
43.782,-79.341,240
43.787,-79.461,300
43.787,-79.456,300
43.787,-79.451,240
43.787,-79.446,180
43.787,-79.441,240
43.787,-79.436,240
43.787,-79.431,240
43.787,-79.426,300
43.787,-79.421,180
43.787,-79.416,120
43.787,-79.411,180
43.787,-79.406,180
43.787,-79.401,180
43.787,-79.396,180
43.787,-79.391,120
43.787,-79.386,180
43.787,-79.381,180
43.787,-79.376,300
43.787,-79.371,300
43.787,-79.366,240
43.787,-79.361,300
43.787,-79.356,180
43.787,-79.351,180
43.787,-79.346,240
43.787,-79.341,240
43.792,-79.461,300
43.792,-79.456,240
43.792,-79.451,240
43.792,-79.446,120
43.792,-79.441,180
43.792,-79.436,180
43.792,-79.431,240
43.792,-79.426,240
43.792,-79.421,180
43.792,-79.416,180
43.792,-79.411,120
43.792,-79.406,180
43.792,-79.401,120
43.792,-79.396,120
43.792,-79.391,240
43.792,-79.386,240
43.792,-79.381,300
43.792,-79.376,300
43.792,-79.371,300
43.792,-79.366,300
43.792,-79.361,360
43.792,-79.356,300
43.792,-79.351,240
43.792,-79.346,300
43.792,-79.341,240
43.797,-79.461,300
43.797,-79.456,300
43.797,-79.451,300
43.797,-79.446,180
43.797,-79.441,180
43.797,-79.436,120
43.797,-79.431,120
43.797,-79.426,120
43.797,-79.421,120
43.797,-79.416,120
43.797,-79.411,180
43.797,-79.406,240
43.797,-79.401,240
43.797,-79.396,240
43.797,-79.391,300
43.797,-79.386,300
43.797,-79.381,300
43.797,-79.376,360
43.797,-79.371,360
43.797,-79.366,300
43.797,-79.361,300
43.797,-79.356,300
43.797,-79.351,300
43.797,-79.346,360
43.797,-79.341,240
43.802,-79.461,240
43.802,-79.456,240
43.802,-79.451,300
43.802,-79.446,300
43.802,-79.441,300
43.802,-79.436,240
43.802,-79.431,180
43.802,-79.426,120
43.802,-79.421,120
43.802,-79.416,120
43.802,-79.411,180
43.802,-79.406,180
43.802,-79.401,300
43.802,-79.396,300
43.802,-79.391,360
43.802,-79.386,360
43.802,-79.381,480
43.802,-79.376,360
43.802,-79.371,300
43.802,-79.366,360
43.802,-79.361,360
43.802,-79.356,300
43.802,-79.351,300
43.802,-79.346,360
43.802,-79.341,300
43.807,-79.461,360
43.807,-79.456,300
43.807,-79.451,300
43.807,-79.446,300
43.807,-79.441,300
43.807,-79.436,240
43.807,-79.431,300
43.807,-79.426,120
43.807,-79.421,120
43.807,-79.416,180
43.807,-79.411,300
43.807,-79.406,300
43.807,-79.401,360
43.807,-79.396,300
43.807,-79.391,360
43.807,-79.386,300
43.807,-79.381,240
43.807,-79.376,300
43.807,-79.371,240
43.807,-79.366,360
43.807,-79.361,300
43.807,-79.356,180
43.807,-79.351,240
43.807,-79.346,300
43.807,-79.341,300
43.812,-79.461,420
43.812,-79.456,420
43.812,-79.451,420
43.812,-79.446,300
43.812,-79.441,360
43.812,-79.436,240
43.812,-79.431,180
43.812,-79.426,120
43.812,-79.421,120
43.812,-79.416,180
43.812,-79.411,240
43.812,-79.406,300
43.812,-79.401,420
43.812,-79.396,480
43.812,-79.391,480
43.812,-79.386,480
43.812,-79.381,360
43.812,-79.376,300
43.812,-79.371,300
43.812,-79.366,180
43.812,-79.361,120
43.812,-79.356,120
43.812,-79.351,360
43.812,-79.346,300
43.812,-79.341,240
43.817,-79.461,480
43.817,-79.456,480
43.817,-79.451,360
43.817,-79.446,360
43.817,-79.441,420
43.817,-79.436,240
43.817,-79.431,180
43.817,-79.426,120
43.817,-79.421,180
43.817,-79.416,240
43.817,-79.411,240
43.817,-79.406,300
43.817,-79.401,360
43.817,-79.396,360
43.817,-79.391,360
43.817,-79.386,300
43.817,-79.381,300
43.817,-79.376,240
43.817,-79.371,240
43.817,-79.366,180
43.817,-79.361,180
43.817,-79.356,300
43.817,-79.351,240
43.817,-79.346,300
43.817,-79.341,180
43.822,-79.461,480
43.822,-79.456,360
43.822,-79.451,420
43.822,-79.446,480
43.822,-79.441,540
43.822,-79.436,540
43.822,-79.431,360
43.822,-79.426,300
43.822,-79.421,360
43.822,-79.416,360
43.822,-79.411,360
43.822,-79.406,480
43.822,-79.401,420
43.822,-79.396,360
43.822,-79.391,300
43.822,-79.386,300
43.822,-79.381,240
43.822,-79.376,180
43.822,-79.371,180
43.822,-79.366,240
43.822,-79.361,240
43.822,-79.356,240
43.822,-79.351,180
43.822,-79.346,240
43.822,-79.341,300
43.827,-79.461,360
43.827,-79.456,300
43.827,-79.451,480
43.827,-79.446,420
43.827,-79.441,480
43.827,-79.436,300
43.827,-79.431,300
43.827,-79.426,240
43.827,-79.421,360
43.827,-79.416,420
43.827,-79.411,420
43.827,-79.406,420
43.827,-79.401,480
43.827,-79.396,420
43.827,-79.391,360
43.827,-79.386,300
43.827,-79.381,300
43.827,-79.376,300
43.827,-79.371,180
43.827,-79.366,240
43.827,-79.361,180
43.827,-79.356,180
43.827,-79.351,180
43.827,-79.346,120
43.827,-79.341,300
43.832,-79.461,360
43.832,-79.456,240
43.832,-79.451,240
43.832,-79.446,360
43.832,-79.441,180
43.832,-79.436,240
43.832,-79.431,240
43.832,-79.426,300
43.832,-79.421,300
43.832,-79.416,300
43.832,-79.411,420
43.832,-79.406,420
43.832,-79.401,420
43.832,-79.396,420
43.832,-79.391,360
43.832,-79.386,360
43.832,-79.381,300
43.832,-79.376,240
43.832,-79.371,300
43.832,-79.366,300
43.832,-79.361,420
43.832,-79.356,360
43.832,-79.351,240
43.832,-79.346,240
43.832,-79.341,240
43.837,-79.461,300
43.837,-79.456,240
43.837,-79.451,360
43.837,-79.446,240
43.837,-79.441,180
43.837,-79.436,120
43.837,-79.431,120
43.837,-79.426,240
43.837,-79.421,300
43.837,-79.416,360
43.837,-79.411,300
43.837,-79.406,300
43.837,-79.401,420
43.837,-79.396,300
43.837,-79.391,300
43.837,-79.386,300
43.837,-79.381,300
43.837,-79.376,300
43.837,-79.371,360
43.837,-79.366,480
43.837,-79.361,420
43.837,-79.356,360
43.837,-79.351,360
43.837,-79.346,240
43.837,-79.341,300
43.842,-79.461,300
43.842,-79.456,300
43.842,-79.451,360
43.842,-79.446,240
43.842,-79.441,240
43.842,-79.436,180
43.842,-79.431,120
43.842,-79.426,120
43.842,-79.421,180
43.842,-79.416,240
43.842,-79.411,240
43.842,-79.406,300
43.842,-79.401,300
43.842,-79.396,180
43.842,-79.391,180
43.842,-79.386,300
43.842,-79.381,300
43.842,-79.376,300
43.842,-79.371,300
43.842,-79.366,420
43.842,-79.361,420
43.842,-79.356,420
43.842,-79.351,480
43.842,-79.346,300
43.842,-79.341,300
